Bytes_written    Bytes_read    Elapsed_time    start_time
>100005    43084634    -418.045    1.5914e+12    
>100005    43184634    238.792    1.5914e+12    
>100005    43284634    290.924    1.5914e+12    
>100005    43384634    -57.4041    1.5914e+12    
>100005    43484634    -517.633    1.5914e+12    
>100005    43569030    -418.772    1.5914e+12    
>100005    43580390    468.942    1.5914e+12    
>100005    43621930    -61.1079    1.5914e+12    
>100005    43677594    549.172    1.5914e+12    
>100005    43701458    -510.527    1.5914e+12    
>100005    43752766    483.442    1.5914e+12    
>100005    43802750    -495.252    1.5914e+12    
>100005    43809238    453.926    1.5914e+12    
>100005    43845134    -539.075    1.5914e+12    
>100005    43887158    524.507    1.5914e+12    
>100005    43981234    -569.576    1.5914e+12    
>100005    44077942    -221.995    1.5914e+12    
>100005    44177942    492.039    1.5914e+12    
>100005    44277942    -121.566    1.5914e+12    
>100005    44377942    406.554    1.5914e+12    
>100005    44477942    -496.77    1.5914e+12    
>100005    44577942    457.126    1.5914e+12    
>100005    44677942    -546.691    1.5914e+12    
>100005    44777942    461.499    1.5914e+12    
>100005    44877942    127451    1.5914e+12    
>100005    44977942    459.823    1.5914e+12    
>100005    45077942    -527.923    1.5914e+12    
>100005    45177942    452.602    1.5914e+12    
>100005    45277942    -503.617    1.5914e+12    
>100005    45377942    523.948    1.5914e+12    
>100005    45477942    -558.979    1.5914e+12    
>100005    45577942    474.157    1.5914e+12    
>100005    45677942    461.582    1.5914e+12    
>100005    45777942    -881.992    1.5914e+12    
>100005    45877942    473.436    1.5914e+12    
>100005    45977942    -552.28    1.5914e+12    
>100005    46077942    465.596    1.5914e+12    
>100005    46177942    471.057    1.5914e+12    
>100005    46277942    -532.819    1.5914e+12    
>100005    46377942    467.942    1.5914e+12    
>100005    46477942    -547.202    1.5914e+12    
>100005    46577942    464.54    1.5914e+12    
>100005    46677942    -549.483    1.5914e+12    
>100005    46777942    468.183    1.5914e+12    
>100005    46877942    -537.422    1.5914e+12    
>100005    46977942    454.694    1.5914e+12    
>100005    47077942    -512.392    1.5914e+12    
>100005    47177942    480.971    1.5914e+12    
>100005    47277942    -519.161    1.5914e+12    
>100005    47377942    453.43    1.5914e+12    
>100005    47477942    -520.538    1.5914e+12    
>100005    47577942    449.072    1.5914e+12    
>100005    47677942    -485.905    1.5914e+12    
>100005    47777942    506.696    1.5914e+12    
>100005    47877942    68.28    1.5914e+12    
>100005    47974027    -531.771    1.5914e+12    
>100005    48046829    16.302    1.5914e+12    
>100005    48146829    469.512    1.5914e+12    
>100005    48246829    -524.305    1.5914e+12    
>100005    48346829    447.843    1.5914e+12    
>100005    48446829    500.156    1.5914e+12    
>100005    48546829    -532.933    1.5914e+12    
>100005    48646829    482.284    1.5914e+12    
>100005    48746829    -534.338    1.5914e+12    
>100005    48846829    381.227    1.5914e+12    
>100005    48946829    -521.964    1.5914e+12    
>100005    49046829    466.708    1.5914e+12    
>100005    49146829    -490.656    1.5914e+12    
>100005    49246829    466.656    1.5914e+12    
>100005    49346829    -524.975    1.5914e+12    
>100005    49446829    494.086    1.5914e+12    
>100005    49546829    127507    1.5914e+12    
>100005    49646829    477.513    1.5914e+12    
>100005    49746829    -575.575    1.5914e+12    
>100005    49846829    459.312    1.5914e+12    
>100005    49946829    442.234    1.5914e+12    
>100005    50046829    -508.899    1.5914e+12    
>100005    50146829    -475.042    1.5914e+12    
>100005    50246829    526.768    1.5914e+12    
>100005    50346829    -497.223    1.5914e+12    
>100005    50446829    940.561    1.5914e+12    
>100005    50546829    -63.959    1.5914e+12    
>100005    50646829    -181.911    1.5914e+12    
>100005    50746829    138.585    1.5914e+12    
>100005    50846829    72.696    1.5914e+12    
>100005    50946829    -533.547    1.5914e+12    
>100005    51046829    508.898    1.5914e+12    
>100005    51146829    -445.401    1.5914e+12    
>100005    51246829    445.095    1.5914e+12    
>100005    51346829    -671.475    1.5914e+12    
>100005    51446829    486.265    1.5914e+12    
>100005    51546829    -526.233    1.5914e+12    
>100005    51646829    473.626    1.5914e+12    
>100005    51746829    -546.528    1.5914e+12    
>100005    51846829    498.374    1.5914e+12    
>100005    51946829    -260.007    1.5914e+12    
>100005    52046829    482.728    1.5914e+12    
>100005    52146829    -548.026    1.5914e+12    
>100005    52246829    462.843    1.5914e+12    
>100005    52346829    -520.043    1.5914e+12    
>100005    52446829    483.678    1.5914e+12    
>100005    52546829    -521.236    1.5914e+12    
>100005    52646829    463.087    1.5914e+12    
>100005    52746829    127871    1.5914e+12    
>100005    52846829    -538.363    1.5914e+12    
>100005    52946829    802.422    1.5914e+12    
>100005    53046829    158.221    1.5914e+12    
>100005    53146829    -526.921    1.5914e+12    
>100005    53246829    490.505    1.5914e+12    
>100005    53346829    -528.799    1.5914e+12    
>100005    53446829    463.055    1.5914e+12    
>100005    53546829    -446.36    1.5914e+12    
>100005    53646829    -441.147    1.5914e+12    
>100005    53746829    465.594    1.5914e+12    
>100005    53846829    311.354    1.5914e+12    
>100005    53946829    -548.465    1.5914e+12    
>100005    54046829    455.576    1.5914e+12    
>100005    54146829    -498.027    1.5914e+12    
>100005    54246829    467.976    1.5914e+12    
>100005    54346829    -512.463    1.5914e+12    
>100005    54446829    487.861    1.5914e+12    
>100005    54546829    -527.342    1.5914e+12    
>100005    54646829    486.586    1.5914e+12    
>100005    54746829    -577.518    1.5914e+12    
>100005    54846829    449.167    1.5914e+12    
>100005    54946829    456.146    1.5914e+12    
>100005    55046829    -528.56    1.5914e+12    
>100005    55146829    -399.903    1.5914e+12    
>100005    55246829    458.02    1.5914e+12    
>100005    55346829    -367.757    1.5914e+12    
>100005    55446829    458.665    1.5914e+12    
>100005    55546829    -507.217    1.5914e+12    
>100005    55646829    456.152    1.5914e+12    
>100005    55746829    -58.5771    1.5914e+12    
>100005    55846829    9.76807    1.5914e+12    
>100005    55946829    491.035    1.5914e+12    
>100005    56046829    -543.089    1.5914e+12    
>100005    56146829    526.88    1.5914e+12    
>100005    56246829    -511.288    1.5914e+12    
>100005    56346829    436.157    1.5914e+12    
>100005    56446829    -546.391    1.5914e+12    
>100005    56546829    516.211    1.5914e+12    
>100005    56646829    -538.256    1.5914e+12    
>100005    56746829    458.784    1.5914e+12    
>100005    56846829    -538.044    1.5914e+12    
>100005    56946829    500.762    1.5914e+12    
>100005    57046829    -556.281    1.5914e+12    
>100005    57146829    467.676    1.5914e+12    
>100005    57246829    -547.652    1.5914e+12    
>100005    57346829    469.496    1.5914e+12    
>100005    57446829    -541.969    1.5914e+12    
>100005    57546829    494.637    1.5914e+12    
>100005    57646829    -498.576    1.5914e+12    
>100005    57746829    465.602    1.5914e+12    
>100005    57846829    -449.036    1.5914e+12    
>100005    57946829    454.535    1.5914e+12    
>100005    58046829    475.179    1.5914e+12    
>100005    58146829    -574.189    1.5914e+12    
>100005    58246829    492.285    1.5914e+12    
>100005    58346829    -521.679    1.5914e+12    
>100005    58446829    471.401    1.5914e+12    
>100005    58546829    -549.51    1.5914e+12    
>100005    58646829    469.107    1.5914e+12    
>100005    58746829    -522.884    1.5914e+12    
>100005    58846829    462.483    1.5914e+12    
>100005    58946829    -126.651    1.5914e+12    
>100005    59046829    -489.07    1.5914e+12    
>100005    59146829    518.069    1.5914e+12    
>100005    59246829    -519.005    1.5914e+12    
>100005    59346829    535.757    1.5914e+12    
>100005    59446829    -587.008    1.5914e+12    
>100005    59546829    446.297    1.5914e+12    
>100005    59646829    498.133    1.5914e+12    
>100005    59746829    -535.721    1.5914e+12    
>100005    59846829    487.309    1.5914e+12    
>100005    59946829    -566.549    1.5914e+12    
>100005    60046829    519.263    1.5914e+12    
>100005    60146829    -559.754    1.5914e+12    
>100005    60246829    477.011    1.5914e+12    
>100005    60346829    -528.905    1.5914e+12    
>100005    60446829    461.488    1.5914e+12    
>100005    60546829    -534.796    1.5914e+12    
>100005    60646829    434.536    1.5914e+12    
>100005    60746829    -575.867    1.5914e+12    
>100005    60846829    459.112    1.5914e+12    
>100005    60946829    -537.232    1.5914e+12    
>100005    61046829    461.906    1.5914e+12    
>100005    61146829    465.556    1.5914e+12    
>100005    61246829    -453.157    1.5914e+12    
>100005    61346829    217.505    1.5914e+12    
>100005    61446829    108.305    1.5914e+12    
>100005    61546829    -630.748    1.5914e+12    
>100005    61646829    629.678    1.5914e+12    
>100005    61746829    -708.055    1.5914e+12    
>100005    61846829    872.849    1.5914e+12    
>100005    61946829    -530.779    1.5914e+12    
>100005    62046829    431.76    1.5914e+12    
>100005    62146829    -390.617    1.5914e+12    
>100005    62246829    -467.847    1.5914e+12    
>100005    62346829    437.333    1.5914e+12    
>100005    62446829    473.076    1.5914e+12    
>100005    62546829    -546.348    1.5914e+12    
>100005    62646829    515.08    1.5914e+12    
>100005    62746829    -496.832    1.5914e+12    
>100005    62846829    474.146    1.5914e+12    
>100005    62946829    -565.895    1.5914e+12    
>100005    63046829    432.833    1.5914e+12    
>100005    63146829    -150.126    1.5914e+12    
>100005    63246829    -513.122    1.5914e+12    
>100005    63346829    565.204    1.5914e+12    
>100005    63446829    258.741    1.5914e+12    
>100005    63546829    -478.618    1.5914e+12    
>100005    63646829    -353.753    1.5914e+12    
