Bytes_written    Bytes_read    Elapsed_time    start_time
1448    10999009    0.0500488    1.5914e+12
1541    11000550    1.45898    1.5914e+12
1448    11001998    340.104    1.5914e+12
1448    11003446    22.6191    1.5914e+12
1448    11004894    29.1929    1.5914e+12
1448    11006342    50.3899    1.5914e+12
1448    11007790    41.313    1.5914e+12
1448    11009238    24.7822    1.5914e+12
4344    11013582    4.88306    1.5914e+12
1448    11015030    30.519    1.5914e+12
1448    11016478    8.86719    1.5914e+12
1448    11017926    0.393799    1.5914e+12
1448    11019374    4.06104    1.5914e+12
1448    11020822    4.08398    1.5914e+12
1448    11022270    1.57593    1.5914e+12
1448    11023718    0.697998    1.5914e+12
1448    11025166    2.40308    1.5914e+12
1448    11026614    1.88696    1.5914e+12
1448    11028062    1.22485    1.5914e+12
1448    11029510    5.05005    1.5914e+12
1448    11030958    1.17212    1.5914e+12
1448    11032406    0.604004    1.5914e+12
1448    11033854    17.4609    1.5914e+12
1448    11035302    19.75    1.5914e+12
1448    11036750    12.5029    1.5914e+12
1448    11038198    13.4529    1.5914e+12
1448    11039646    0.873047    1.5914e+12
1448    11041094    14.04    1.5914e+12
1448    11042542    1.927    1.5914e+12
1448    11043990    0.63916    1.5914e+12
1448    11045438    3.271    1.5914e+12
1448    11046886    0.913086    1.5914e+12
1448    11048334    1.34302    1.5914e+12
1448    11049782    0.375977    1.5914e+12
1448    11051230    0.322021    1.5914e+12
1448    11052678    10.873    1.5914e+12
1448    11054126    16.7122    1.5914e+12
1448    11055574    1.81519    1.5914e+12
1448    11057022    0.810059    1.5914e+12
2896    11059918    7.96606    1.5914e+12
1448    11061366    6.93311    1.5914e+12
1448    11062814    5.85693    1.5914e+12
1448    11064262    4.06299    1.5914e+12
1448    11065710    6.25    1.5914e+12
1448    11067158    30.0339    1.5914e+12
1448    11068606    1.17896    1.5914e+12
2896    11071502    20.1499    1.5914e+12
1448    11072950    0.916016    1.5914e+12
1448    11074398    26.178    1.5914e+12
1448    11075846    1.08789    1.5914e+12
2896    11078742    0.23291    1.5914e+12
1448    11080190    15.9751    1.5914e+12
7240    11087430    5.43994    1.5914e+12
1448    11088878    5.65308    1.5914e+12
1448    11090326    9.1709    1.5914e+12
1448    11091774    1.6792    1.5914e+12
1448    11093222    6.18115    1.5914e+12
1448    11094670    6.89307    1.5914e+12
1448    11096118    2.66211    1.5914e+12
1448    11097566    15.321    1.5914e+12
1448    11099014    13.2161    1.5914e+12
1541    11100555    9.37695    1.5914e+12
1448    11102003    -220.101    1.5914e+12
1448    11103451    18.416    1.5914e+12
1448    11104899    1.99609    1.5914e+12
1448    11106347    11.7859    1.5914e+12
1448    11107795    3.74609    1.5914e+12
1448    11109243    7.16089    1.5914e+12
2896    11112139    25.4131    1.5914e+12
1448    11113587    0.175049    1.5914e+12
4344    11117931    14.3699    1.5914e+12
1448    11119379    0.0258789    1.5914e+12
1448    11120827    8.47998    1.5914e+12
2896    11123723    8.12305    1.5914e+12
1448    11125171    1.38794    1.5914e+12
1448    11126619    4.6521    1.5914e+12
1448    11128067    2.82495    1.5914e+12
1448    11129515    3.08594    1.5914e+12
1448    11130963    4.85815    1.5914e+12
1448    11132411    4.23389    1.5914e+12
1448    11133859    6.29004    1.5914e+12
1448    11135307    11.8599    1.5914e+12
1448    11136755    5.20581    1.5914e+12
2896    11139651    25.356    1.5914e+12
4344    11143995    0.0979004    1.5914e+12
1448    11145443    22.571    1.5914e+12
2896    11148339    0.585205    1.5914e+12
1448    11149787    0.0280762    1.5914e+12
4344    11154131    34.3499    1.5914e+12
5792    11159923    16.187    1.5914e+12
1448    11161371    -930.045    1.5914e+12
17376    11178747    8.12207    1.5914e+12
4344    11183091    65.595    1.5914e+12
1448    11184539    4.44995    1.5914e+12
4344    11188883    6.18213    1.5914e+12
1448    11190331    4.42896    1.5914e+12
1448    11191779    1.10596    1.5914e+12
1448    11193227    5.08203    1.5914e+12
1448    11194675    6.09399    1.5914e+12
1448    11196123    5.1311    1.5914e+12
1448    11197571    1.23291    1.5914e+12
1448    11199019    3.75586    1.5914e+12
1448    11200467    14.26    1.5914e+12
93    11200560    4.18213    1.5914e+12
1448    11202008    86.1631    1.5914e+12
1448    11203456    0.417969    1.5914e+12
1448    11204904    1.28003    1.5914e+12
1448    11206352    1.49512    1.5914e+12
1448    11207800    0.420166    1.5914e+12
1448    11209248    8.53198    1.5914e+12
1448    11210696    1.521    1.5914e+12
1448    11212144    5.35986    1.5914e+12
1448    11213592    31.5061    1.5914e+12
1448    11215040    15.187    1.5914e+12
1448    11216488    1.90894    1.5914e+12
1448    11217936    1.55078    1.5914e+12
1448    11219384    0.0930176    1.5914e+12
1448    11220832    20.77    1.5914e+12
2896    11223728    0.621094    1.5914e+12
1448    11225176    0.901123    1.5914e+12
2896    11228072    8.14014    1.5914e+12
1448    11229520    9.60986    1.5914e+12
1448    11230968    3.05981    1.5914e+12
1448    11232416    7.89185    1.5914e+12
4344    11236760    3.61304    1.5914e+12
1448    11238208    10.7561    1.5914e+12
1448    11239656    4.13599    1.5914e+12
1448    11241104    30.521    1.5914e+12
2896    11244000    1.14917    1.5914e+12
1448    11245448    45.49    1.5914e+12
4344    11249792    19.2571    1.5914e+12
1448    11251240    28.364    1.5914e+12
7240    11258480    49.9651    1.5914e+12
1448    11259928    38.1218    1.5914e+12
1448    11261376    7.34497    1.5914e+12
1448    11262824    2.12109    1.5914e+12
2896    11265720    3.75806    1.5914e+12
1448    11267168    52.3279    1.5914e+12
1448    11268616    2.57715    1.5914e+12
1448    11270064    35.4519    1.5914e+12
1448    11271512    4.72607    1.5914e+12
1448    11272960    56.626    1.5914e+12
1448    11274408    67.241    1.5914e+12
1448    11275856    2.729    1.5914e+12
2896    11278752    9.29199    1.5914e+12
1448    11280200    0.606934    1.5914e+12
1448    11281648    68.644    1.5914e+12
1448    11283096    2.39795    1.5914e+12
1448    11284544    14.812    1.5914e+12
1448    11285992    0.968018    1.5914e+12
1448    11287440    5.12988    1.5914e+12
1448    11288888    -945.659    1.5914e+12
1448    11290336    18.291    1.5914e+12
1448    11291784    8.33398    1.5914e+12
1448    11293232    1.40405    1.5914e+12
1448    11294680    3.86816    1.5914e+12
2896    11297576    22.8472    1.5914e+12
1448    11299024    0.046875    1.5914e+12
1541    11300565    13.2781    1.5914e+12
1448    11302013    629.667    1.5914e+12
1448    11303461    13.0879    1.5914e+12
1448    11304909    4.021    1.5914e+12
1448    11306357    3.03003    1.5914e+12
2896    11309253    0.99707    1.5914e+12
1448    11310701    21.7629    1.5914e+12
4344    11315045    1.79712    1.5914e+12
2896    11317941    7.71582    1.5914e+12
2896    11320837    8.70801    1.5914e+12
2896    11323733    0.656006    1.5914e+12
4344    11328077    25.0571    1.5914e+12
1448    11329525    46.979    1.5914e+12
7240    11336765    11.5142    1.5914e+12
1448    11338213    52.3362    1.5914e+12
1448    11339661    1.98706    1.5914e+12
1448    11341109    7.47412    1.5914e+12
1448    11342557    0.715088    1.5914e+12
1448    11344005    -682.457    1.5914e+12
1448    11345453    16.637    1.5914e+12
1448    11346901    1.10986    1.5914e+12
10136    11357037    46.8928    1.5914e+12
1448    11358485    99.395    1.5914e+12
13032    11371517    20.4558    1.5914e+12
1448    11372965    5.44092    1.5914e+12
1448    11374413    11.571    1.5914e+12
5792    11380205    23.22    1.5914e+12
1448    11381653    4.58008    1.5914e+12
1448    11383101    0.816162    1.5914e+12
2896    11385997    3.64282    1.5914e+12
1448    11387445    25.9851    1.5914e+12
1448    11388893    2.83789    1.5914e+12
1448    11390341    21.4431    1.5914e+12
2896    11393237    2.58105    1.5914e+12
1448    11394685    2.24414    1.5914e+12
1448    11396133    4.51099    1.5914e+12
1448    11397581    2.24097    1.5914e+12
1448    11399029    7.05396    1.5914e+12
1448    11400477    1.47998    1.5914e+12
93    11400570    18.9031    1.5914e+12
1448    11402018    -360.325    1.5914e+12
1448    11403466    3.39917    1.5914e+12
1448    11404914    11.8848    1.5914e+12
1448    11406362    1.13916    1.5914e+12
1448    11407810    5.33105    1.5914e+12
1448    11409258    2.27905    1.5914e+12
1448    11410706    5.64795    1.5914e+12
1448    11412154    5.06104    1.5914e+12
1448    11413602    9.52393    1.5914e+12
1448    11415050    2.89307    1.5914e+12
1448    11416498    9.13696    1.5914e+12
2896    11419394    6.07715    1.5914e+12
2896    11422290    4.03687    1.5914e+12
1448    11423738    1.30493    1.5914e+12
2896    11426634    9.50586    1.5914e+12
1448    11428082    5.16992    1.5914e+12
1448    11429530    7.68994    1.5914e+12
2896    11432426    2.98315    1.5914e+12
1448    11433874    12.4319    1.5914e+12
2896    11436770    6.95703    1.5914e+12
1448    11438218    17.76    1.5914e+12
8688    11446906    7.48486    1.5914e+12
1448    11448354    5.30615    1.5914e+12
1448    11449802    0.13208    1.5914e+12
1448    11451250    8.22803    1.5914e+12
2896    11454146    1.42383    1.5914e+12
1448    11455594    43.928    1.5914e+12
11584    11467178    3.04883    1.5914e+12
1448    11468626    3.229    1.5914e+12
1448    11470074    10.752    1.5914e+12
1448    11471522    29.843    1.5914e+12
1448    11472970    5.20215    1.5914e+12
1448    11474418    4.66699    1.5914e+12
11584    11486002    2.7019    1.5914e+12
1448    11487450    2.90698    1.5914e+12
1448    11488898    1.81494    1.5914e+12
1448    11490346    7.82812    1.5914e+12
2896    11493242    9.32397    1.5914e+12
1448    11494690    22.3391    1.5914e+12
5885    11500575    3.84082    1.5914e+12
1448    11502023    151.831    1.5914e+12
1448    11503471    0.625977    1.5914e+12
1448    11504919    10.5881    1.5914e+12
1448    11506367    5.35205    1.5914e+12
1448    11507815    1.71313    1.5914e+12
1448    11509263    5.2771    1.5914e+12
1448    11510711    23.8218    1.5914e+12
8688    11519399    3.84985    1.5914e+12
1448    11520847    7.09302    1.5914e+12
1448    11522295    5.44507    1.5914e+12
2896    11525191    3.95605    1.5914e+12
2896    11528087    50.563    1.5914e+12
2896    11530983    0.72583    1.5914e+12
1448    11532431    2.62012    1.5914e+12
1448    11533879    2.84814    1.5914e+12
1448    11535327    25.614    1.5914e+12
8688    11544015    22.7729    1.5914e+12
2896    11546911    15.624    1.5914e+12
1448    11548359    1.92285    1.5914e+12
1448    11549807    0.270996    1.5914e+12
1448    11551255    8.31812    1.5914e+12
2896    11554151    3.28906    1.5914e+12
2896    11557047    9.61597    1.5914e+12
2896    11559943    0.0439453    1.5914e+12
1448    11561391    18.2    1.5914e+12
2896    11564287    0.791992    1.5914e+12
1448    11565735    0.0219727    1.5914e+12
1448    11567183    34.614    1.5914e+12
1448    11568631    0.797852    1.5914e+12
1448    11570079    31.9529    1.5914e+12
1448    11571527    3.84619    1.5914e+12
1448    11572975    1.46094    1.5914e+12
5792    11578767    0.76001    1.5914e+12
2896    11581663    -985.968    1.5914e+12
1448    11583111    0.654053    1.5914e+12
2896    11586007    4.38696    1.5914e+12
2896    11588903    5.44214    1.5914e+12
1448    11590351    2.86914    1.5914e+12
1448    11591799    1.73413    1.5914e+12
1448    11593247    3.17603    1.5914e+12
1448    11594695    3.69702    1.5914e+12
1448    11596143    10.304    1.5914e+12
1448    11597591    21.866    1.5914e+12
1448    11599039    1.22583    1.5914e+12
1541    11600580    2.02515    1.5914e+12
1448    11602028    89.4509    1.5914e+12
1448    11603476    1.18018    1.5914e+12
1448    11604924    1.10913    1.5914e+12
1448    11606372    9.17896    1.5914e+12
2896    11609268    1.25806    1.5914e+12
1448    11610716    0.934082    1.5914e+12
1448    11612164    3.52393    1.5914e+12
1448    11613612    2.70215    1.5914e+12
1448    11615060    2.88403    1.5914e+12
1448    11616508    3.45483    1.5914e+12
1448    11617956    4.27783    1.5914e+12
1448    11619404    2.53296    1.5914e+12
1448    11620852    10.0161    1.5914e+12
2896    11623748    10.645    1.5914e+12
1448    11625196    13.2651    1.5914e+12
2896    11628092    6.61694    1.5914e+12
1448    11629540    1.66895    1.5914e+12
1448    11630988    2.78198    1.5914e+12
5792    11636780    5.12598    1.5914e+12
1448    11638228    8.32324    1.5914e+12
1448    11639676    40.074    1.5914e+12
15928    11655604    2.198    1.5914e+12
1448    11657052    24.364    1.5914e+12
1448    11658500    16.5588    1.5914e+12
4344    11662844    3.75806    1.5914e+12
2896    11665740    3.29688    1.5914e+12
1448    11667188    3.51611    1.5914e+12
1448    11668636    1.28101    1.5914e+12
1448    11670084    6.53516    1.5914e+12
1448    11671532    0.660889    1.5914e+12
5792    11677324    14.428    1.5914e+12
2896    11680220    3.97119    1.5914e+12
2896    11683116    4.3689    1.5914e+12
2896    11686012    3.01099    1.5914e+12
1448    11687460    1.89697    1.5914e+12
1448    11688908    1.98608    1.5914e+12
1448    11690356    6.67603    1.5914e+12
2896    11693252    0.0778809    1.5914e+12
1448    11694700    6.09619    1.5914e+12
2896    11697596    0.238037    1.5914e+12
1448    11699044    13.3611    1.5914e+12
1541    11700585    0.293945    1.5914e+12
1448    11702033    197.365    1.5914e+12
1448    11703481    1.45605    1.5914e+12
1448    11704929    2.12085    1.5914e+12
1448    11706377    4.87793    1.5914e+12
2896    11709273    5.56299    1.5914e+12
1448    11710721    1.55688    1.5914e+12
1448    11712169    4.85596    1.5914e+12
1448    11713617    44.9751    1.5914e+12
4344    11717961    4.13086    1.5914e+12
1448    11719409    1.4939    1.5914e+12
4344    11723753    3.0918    1.5914e+12
1448    11725201    0.270996    1.5914e+12
1448    11726649    2.65405    1.5914e+12
4344    11730993    7.27686    1.5914e+12
1448    11732441    15.717    1.5914e+12
2896    11735337    0.76001    1.5914e+12
4344    11739681    15.2871    1.5914e+12
10136    11749817    6.07397    1.5914e+12
1448    11751265    9.48218    1.5914e+12
1448    11752713    17.272    1.5914e+12
7240    11759953    1.74707    1.5914e+12
1448    11761401    16.595    1.5914e+12
1448    11762849    64.821    1.5914e+12
1448    11764297    5.52808    1.5914e+12
1448    11765745    2.95312    1.5914e+12
1448    11767193    2.46387    1.5914e+12
1448    11768641    3.3689    1.5914e+12
1448    11770089    22.2031    1.5914e+12
1448    11771537    35.687    1.5914e+12
11584    11783121    4.34888    1.5914e+12
1448    11784569    11.3669    1.5914e+12
7240    11791809    2.23022    1.5914e+12
1448    11793257    18.656    1.5914e+12
2896    11796153    7.62695    1.5914e+12
1448    11797601    0.0270996    1.5914e+12
1448    11799049    9.56519    1.5914e+12
1541    11800590    5.97583    1.5914e+12
2896    11803486    -900.02    1.5914e+12
1448    11804934    1.96191    1.5914e+12
1448    11806382    1.23999    1.5914e+12
1448    11807830    5.58398    1.5914e+12
1448    11809278    0.479004    1.5914e+12
2896    11812174    6.19507    1.5914e+12
2896    11815070    6.13306    1.5914e+12
4344    11819414    5.77905    1.5914e+12
4344    11823758    11.1221    1.5914e+12
1448    11825206    0.956055    1.5914e+12
1448    11826654    1.26196    1.5914e+12
1448    11828102    0.229004    1.5914e+12
1448    11829550    4.25806    1.5914e+12
2896    11832446    11.124    1.5914e+12
5792    11838238    5.10303    1.5914e+12
1448    11839686    3.6499    1.5914e+12
1448    11841134    2.64111    1.5914e+12
1448    11842582    1.40796    1.5914e+12
1448    11844030    2.87402    1.5914e+12
1448    11845478    1.20508    1.5914e+12
1448    11846926    9.22583    1.5914e+12
1448    11848374    23.249    1.5914e+12
2896    11851270    1.09009    1.5914e+12
2896    11854166    4.20605    1.5914e+12
1448    11855614    13.7129    1.5914e+12
1448    11857062    16.5659    1.5914e+12
1448    11858510    5.80908    1.5914e+12
1448    11859958    0.843018    1.5914e+12
4344    11864302    3.03906    1.5914e+12
1448    11865750    13.469    1.5914e+12
2896    11868646    1.17114    1.5914e+12
1448    11870094    1.05103    1.5914e+12
1448    11871542    3.60181    1.5914e+12
7240    11878782    12.949    1.5914e+12
7240    11886022    17.4441    1.5914e+12
1448    11887470    1.6731    1.5914e+12
1448    11888918    2.47388    1.5914e+12
1448    11890366    21.7759    1.5914e+12
8688    11899054    0.0378418    1.5914e+12
1448    11900502    1.57104    1.5914e+12
93    11900595    20.282    1.5914e+12
1448    11902043    201.987    1.5914e+12
1448    11903491    6.33203    1.5914e+12
1448    11904939    4.2041    1.5914e+12
1448    11906387    10.7258    1.5914e+12
1448    11907835    221.129    1.5914e+12
1448    11909283    0.571045    1.5914e+12
1448    11910731    3.35498    1.5914e+12
1448    11912179    1.552    1.5914e+12
13032    11925211    2.94189    1.5914e+12
1448    11926659    1.70508    1.5914e+12
1448    11928107    2.27905    1.5914e+12
1448    11929555    3.68115    1.5914e+12
4344    11933899    2.89917    1.5914e+12
1448    11935347    0.848877    1.5914e+12
1448    11936795    2.68188    1.5914e+12
1448    11938243    4.75684    1.5914e+12
1448    11939691    0.441895    1.5914e+12
1448    11941139    13.3369    1.5914e+12
5792    11946931    1.48584    1.5914e+12
1448    11948379    4.55005    1.5914e+12
1448    11949827    6.97705    1.5914e+12
7240    11957067    5.88403    1.5914e+12
1448    11958515    15.458    1.5914e+12
1448    11959963    0.815918    1.5914e+12
1448    11961411    6.86499    1.5914e+12
2896    11964307    14.499    1.5914e+12
1448    11965755    0.439941    1.5914e+12
1448    11967203    28.2749    1.5914e+12
1448    11968651    11.845    1.5914e+12
4344    11972995    0.806152    1.5914e+12
7240    11980235    3.37378    1.5914e+12
1448    11981683    38.042    1.5914e+12
1448    11983131    30.8    1.5914e+12
1448    11984579    1.00317    1.5914e+12
1448    11986027    1.62622    1.5914e+12
1448    11987475    -991.096    1.5914e+12
1448    11988923    18.937    1.5914e+12
1448    11990371    5.32886    1.5914e+12
2896    11993267    9.698    1.5914e+12
1448    11994715    0.0930176    1.5914e+12
5885    12000600    30.9551    1.5914e+12
1448    12002048    919.64    1.5914e+12
1448    12003496    5.35205    1.5914e+12
1448    12004944    1.948    1.5914e+12
1448    12006392    4.177    1.5914e+12
1448    12007840    -998.272    1.5914e+12
2896    12010736    1.74097    1.5914e+12
1448    12012184    7.11401    1.5914e+12
1448    12013632    2.95093    1.5914e+12
4344    12017976    0.0419922    1.5914e+12
1448    12019424    1.44604    1.5914e+12
1448    12020872    5.146    1.5914e+12
2896    12023768    1.35986    1.5914e+12
1448    12025216    5.71582    1.5914e+12
2896    12028112    3.802    1.5914e+12
1448    12029560    7.52222    1.5914e+12
5792    12035352    8.646    1.5914e+12
1448    12036800    64.073    1.5914e+12
20272    12057072    5.54688    1.5914e+12
1448    12058520    9.625    1.5914e+12
1448    12059968    47.8352    1.5914e+12
5792    12065760    2.75708    1.5914e+12
1448    12067208    5.66602    1.5914e+12
5792    12073000    13.5029    1.5914e+12
4344    12077344    5.90601    1.5914e+12
2896    12080240    3.94312    1.5914e+12
2896    12083136    5.63403    1.5914e+12
1448    12084584    9.61914    1.5914e+12
1448    12086032    3.59497    1.5914e+12
1448    12087480    2.74902    1.5914e+12
1448    12088928    0.952148    1.5914e+12
1448    12090376    2.802    1.5914e+12
1448    12091824    15.8101    1.5914e+12
1448    12093272    37.6729    1.5914e+12
2896    12096168    3.25098    1.5914e+12
1448    12097616    18.541    1.5914e+12
1448    12099064    243.079    1.5914e+12
1541    12100605    13.7629    1.5914e+12
1448    12102053    -86.573    1.5914e+12
1448    12103501    6.95312    1.5914e+12
1448    12104949    3.58691    1.5914e+12
1448    12106397    2.78589    1.5914e+12
1448    12107845    5.62207    1.5914e+12
1448    12109293    4.60693    1.5914e+12
1448    12110741    3.26514    1.5914e+12
1448    12112189    5.04297    1.5914e+12
1448    12113637    23.2412    1.5914e+12
1448    12115085    0.839111    1.5914e+12
1448    12116533    9.88281    1.5914e+12
1448    12117981    3.82397    1.5914e+12
1448    12119429    0.966064    1.5914e+12
2896    12122325    2.58105    1.5914e+12
1448    12123773    0.945068    1.5914e+12
1448    12125221    5.08789    1.5914e+12
1448    12126669    0.415039    1.5914e+12
2896    12129565    5.83789    1.5914e+12
1448    12131013    2.51587    1.5914e+12
1448    12132461    5.10889    1.5914e+12
1448    12133909    21.4041    1.5914e+12
1448    12135357    7.15601    1.5914e+12
1448    12136805    0.453857    1.5914e+12
1448    12138253    1.46606    1.5914e+12
1448    12139701    1.69995    1.5914e+12
1448    12141149    10.658    1.5914e+12
1448    12142597    2.1748    1.5914e+12
1448    12144045    8.46191    1.5914e+12
1448    12145493    5.92603    1.5914e+12
1448    12146941    4.86719    1.5914e+12
1448    12148389    0.36792    1.5914e+12
1448    12149837    16.1938    1.5914e+12
1448    12151285    5.53516    1.5914e+12
1448    12152733    3.27783    1.5914e+12
7240    12159973    3.71997    1.5914e+12
2896    12162869    11.1221    1.5914e+12
1448    12164317    1.34595    1.5914e+12
1448    12165765    2.42212    1.5914e+12
1448    12167213    2.04395    1.5914e+12
2896    12170109    17.3792    1.5914e+12
1448    12171557    13.9639    1.5914e+12
1448    12173005    2.95801    1.5914e+12
1448    12174453    10.238    1.5914e+12
2896    12177349    10.0452    1.5914e+12
1448    12178797    23.7629    1.5914e+12
2896    12181693    6.22485    1.5914e+12
1448    12183141    0.50415    1.5914e+12
4344    12187485    8.11499    1.5914e+12
1448    12188933    5.66504    1.5914e+12
4344    12193277    3.47095    1.5914e+12
1448    12194725    0.209961    1.5914e+12
1448    12196173    19.3208    1.5914e+12
1448    12197621    4.07007    1.5914e+12
1448    12199069    0.994141    1.5914e+12
1541    12200610    0.026123    1.5914e+12
1448    12202058    109.35    1.5914e+12
1448    12203506    4.68018    1.5914e+12
1448    12204954    1.45801    1.5914e+12
1448    12206402    1.46704    1.5914e+12
1448    12207850    4.32007    1.5914e+12
1448    12209298    2.64404    1.5914e+12
1448    12210746    7.72314    1.5914e+12
2896    12213642    2.29004    1.5914e+12
4344    12217986    5.70898    1.5914e+12
2896    12220882    9.62915    1.5914e+12
2896    12223778    1.43384    1.5914e+12
1448    12225226    6.1521    1.5914e+12
2896    12228122    3.96704    1.5914e+12
2896    12231018    1.25586    1.5914e+12
1448    12232466    7.92407    1.5914e+12
2896    12235362    3.23804    1.5914e+12
1448    12236810    1.85205    1.5914e+12
1448    12238258    7.46899    1.5914e+12
4344    12242602    -988.837    1.5914e+12
1448    12244050    1.60205    1.5914e+12
1448    12245498    3.97192    1.5914e+12
2896    12248394    1.89209    1.5914e+12
1448    12249842    0.209961    1.5914e+12
1448    12251290    9.22388    1.5914e+12
7240    12258530    8.27197    1.5914e+12
4344    12262874    0.026123    1.5914e+12
1448    12264322    6.08301    1.5914e+12
1448    12265770    5.79102    1.5914e+12
1448    12267218    0.995117    1.5914e+12
4344    12271562    4.22217    1.5914e+12
2896    12274458    14.334    1.5914e+12
2896    12277354    1.88306    1.5914e+12
2896    12280250    0.570068    1.5914e+12
1448    12281698    49.8931    1.5914e+12
10136    12291834    2.3689    1.5914e+12
1448    12293282    3.68311    1.5914e+12
1448    12294730    3.70605    1.5914e+12
1448    12296178    2.13818    1.5914e+12
4344    12300522    2.87012    1.5914e+12
93    12300615    1.56494    1.5914e+12
1448    12302063    230.227    1.5914e+12
1448    12303511    36.124    1.5914e+12
13032    12316543    2.31079    1.5914e+12
1448    12317991    9.03809    1.5914e+12
1448    12319439    14.467    1.5914e+12
1448    12320887    3.34717    1.5914e+12
1448    12322335    2.45508    1.5914e+12
7240    12329575    4.79492    1.5914e+12
1448    12331023    3.18018    1.5914e+12
1448    12332471    2.3042    1.5914e+12
1448    12333919    5.06982    1.5914e+12
1448    12335367    16.2979    1.5914e+12
2896    12338263    3.98413    1.5914e+12
1448    12339711    2.43213    1.5914e+12
5792    12345503    1.80615    1.5914e+12
1448    12346951    3.34912    1.5914e+12
1448    12348399    12.9011    1.5914e+12
7240    12355639    2.4021    1.5914e+12
1448    12357087    2.38501    1.5914e+12
1448    12358535    1.74097    1.5914e+12
1448    12359983    1.22998    1.5914e+12
1448    12361431    3.33301    1.5914e+12
1448    12362879    10.252    1.5914e+12
5792    12368671    3.01221    1.5914e+12
1448    12370119    5.73682    1.5914e+12
1448    12371567    9.57593    1.5914e+12
5792    12377359    2.81812    1.5914e+12
1448    12378807    7.95703    1.5914e+12
1448    12380255    0.566162    1.5914e+12
1448    12381703    20.6328    1.5914e+12
7240    12388943    3.48193    1.5914e+12
1448    12390391    27.157    1.5914e+12
1448    12391839    20.3821    1.5914e+12
7240    12399079    2.88403    1.5914e+12
1541    12400620    4.20605    1.5914e+12
1448    12402068    199.834    1.5914e+12
1448    12403516    0.709961    1.5914e+12
1448    12404964    1.03589    1.5914e+12
1448    12406412    3.1731    1.5914e+12
1448    12407860    0.0510254    1.5914e+12
1448    12409308    6.30615    1.5914e+12
2896    12412204    0.142822    1.5914e+12
1448    12413652    1.89209    1.5914e+12
2896    12416548    6.71899    1.5914e+12
1448    12417996    4.9812    1.5914e+12
5792    12423788    2.20605    1.5914e+12
1448    12425236    0.76709    1.5914e+12
1448    12426684    1.20703    1.5914e+12
1448    12428132    20.8569    1.5914e+12
1448    12429580    6.73096    1.5914e+12
4344    12433924    6.51196    1.5914e+12
1448    12435372    11.6731    1.5914e+12
1448    12436820    5.08813    1.5914e+12
1448    12438268    0.0461426    1.5914e+12
1448    12439716    1.21997    1.5914e+12
4344    12444060    2.479    1.5914e+12
1448    12445508    0.931885    1.5914e+12
4344    12449852    2.64893    1.5914e+12
1448    12451300    4.13281    1.5914e+12
1448    12452748    1.06812    1.5914e+12
2896    12455644    3.24902    1.5914e+12
1448    12457092    0.065918    1.5914e+12
2896    12459988    4.58398    1.5914e+12
1448    12461436    5.20508    1.5914e+12
2896    12464332    1.35815    1.5914e+12
1448    12465780    2.3501    1.5914e+12
1448    12467228    20.384    1.5914e+12
11584    12478812    32.2429    1.5914e+12
1448    12480260    1.2981    1.5914e+12
1448    12481708    -904.078    1.5914e+12
5792    12487500    3.34106    1.5914e+12
4344    12491844    2.29712    1.5914e+12
1448    12493292    0.0239258    1.5914e+12
1448    12494740    2.19287    1.5914e+12
1448    12496188    1.8938    1.5914e+12
1448    12497636    2.104    1.5914e+12
1448    12499084    1.11792    1.5914e+12
1448    12500532    1.91797    1.5914e+12
93    12500625    0.0239258    1.5914e+12
1448    12502073    216.637    1.5914e+12
1448    12503521    0.369141    1.5914e+12
1448    12504969    1.29614    1.5914e+12
1448    12506417    1.32104    1.5914e+12
2896    12509313    5.83496    1.5914e+12
2896    12512209    0.522949    1.5914e+12
1448    12513657    2.6731    1.5914e+12
1448    12515105    29.5378    1.5914e+12
5792    12520897    0.302002    1.5914e+12
1448    12522345    10.8691    1.5914e+12
1448    12523793    10.3169    1.5914e+12
1448    12525241    0.896973    1.5914e+12
5792    12531033    3.28589    1.5914e+12
1448    12532481    6.00391    1.5914e+12
4344    12536825    4.82715    1.5914e+12
2896    12539721    7.50415    1.5914e+12
1448    12541169    15.2019    1.5914e+12
7240    12548409    0.0310059    1.5914e+12
1448    12549857    1.89404    1.5914e+12
1448    12551305    18.345    1.5914e+12
1448    12552753    2.30298    1.5914e+12
1448    12554201    3.35596    1.5914e+12
10136    12564337    3.00415    1.5914e+12
1448    12565785    5.75098    1.5914e+12
2896    12568681    11.448    1.5914e+12
1448    12570129    7.81104    1.5914e+12
1448    12571577    6.04907    1.5914e+12
1448    12573025    3.68213    1.5914e+12
2896    12575921    3.06299    1.5914e+12
1448    12577369    2.92407    1.5914e+12
1448    12578817    3.31592    1.5914e+12
1448    12580265    3.43994    1.5914e+12
2896    12583161    7.69409    1.5914e+12
1448    12584609    4.43896    1.5914e+12
1448    12586057    3.35107    1.5914e+12
1448    12587505    14.311    1.5914e+12
4344    12591849    2.31396    1.5914e+12
1448    12593297    3.35596    1.5914e+12
1448    12594745    4.95996    1.5914e+12
1448    12596193    3.43896    1.5914e+12
1448    12597641    7.68213    1.5914e+12
1448    12599089    10.5371    1.5914e+12
1541    12600630    0.281006    1.5914e+12
1448    12602078    222.772    1.5914e+12
1448    12603526    0.634033    1.5914e+12
1448    12604974    1.96899    1.5914e+12
1448    12606422    6.25391    1.5914e+12
1448    12607870    1.604    1.5914e+12
